Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Switzerland,2020-03-15 18:20:18,2200,14,4,46.8182,8.2275
,Thailand,2020-03-15 18:20:18,114,1,35,15.87,100.9925
,Turkey,2020-03-15 18:20:18,6,0,0,38.9637,35.2433
,United Arab Emirates,2020-03-15 18:20:18,98,0,23,23.4241,53.8478
,Venezuela,2020-03-15 18:20:18,10,0,0,6.4238,-66.5897
,Vietnam,2020-03-15 18:20:18,56,0,16,14.0583,108.2772
,Antigua and Barbuda,2020-03-15 18:20:19,1,0,0,17.0608,-61.7964
New South Wales,Australia,2020-03-15 18:20:19,134,2,4,-33.8688,151.2093
Queensland,Australia,2020-03-15 18:20:19,61,0,8,-28.0167,153.4
Victoria,Australia,2020-03-15 18:20:19,57,0,8,-37.8136,144.9631
South Australia,Australia,2020-03-15 18:20:19,20,0,3,-34.9285,138.6007
Tasmania,Australia,2020-03-15 18:20:19,6,0,0,-41.4545,145.9707
,Central African Republic,2020-03-15 18:20:19,1,0,0,6.6111,20.9394
,Congo (Brazzaville),2020-03-15 18:20:19,1,0,0,-4.0383,21.7587
Denmark,Denmark,2020-03-15 18:20:19,864,2,1,56.2639,9.5018
Faroe Islands,Denmark,2020-03-15 18:20:19,11,0,0,61.8926,-6.9118
French Polynesia,France,2020-03-15 18:20:19,3,0,0,-17.6797,-149.4068
,Guyana,2020-03-15 18:20:19,4,1,0,4.8604,-58.9302
,Honduras,2020-03-15 18:20:19,3,0,0,15.2,-86.2419
,Kosovo,2020-03-15 18:20:19,2,0,0,42.6026,20.903000000000002
,Kosovo,2020-03-15 18:20:19,2,0,0,42.6026,20.903
,Mauritania,2020-03-15 18:20:19,1,0,0,21.0079,-10.9408
,Reunion,2020-03-15 18:20:19,7,0,0,-21.1151,55.5364
New York,US,2020-03-15 18:20:19,732,3,0,42.1657,-74.9481
Florida,US,2020-03-15 18:20:19,115,4,0,27.7663,-81.6868
Georgia,US,2020-03-15 18:20:19,99,1,0,33.0406,-83.6431
Louisiana,US,2020-03-15 18:20:19,91,2,0,31.1695,-91.8678
New Jersey,US,2020-03-15 18:20:19,98,2,0,40.2989,-74.521
Illinois,US,2020-03-15 18:20:19,93,0,2,40.3495,-88.9861
Texas,US,2020-03-15 18:20:19,72,0,0,31.0545,-97.5635
Virginia,US,2020-03-15 18:20:19,45,1,0,37.7693,-78.17
Oregon,US,2020-03-15 18:20:19,36,1,0,44.571999999999996,-122.0709
Minnesota,US,2020-03-15 18:20:19,35,0,0,45.6945,-93.9002
Michigan,US,2020-03-15 18:20:19,33,0,0,43.3266,-84.5361
North Carolina,US,2020-03-15 18:20:19,33,0,0,35.6301,-79.8064
Maryland,US,2020-03-15 18:20:19,32,0,0,39.0639,-76.8021
Ohio,US,2020-03-15 18:20:19,37,0,0,40.3888,-82.7649
Wisconsin,US,2020-03-15 18:20:19,32,0,1,44.2685,-89.6165
Connecticut,US,2020-03-15 18:20:19,24,0,0,41.5978,-72.7554
Utah,US,2020-03-15 18:20:19,28,0,0,40.15,-111.8624
Indiana,US,2020-03-15 18:20:19,20,0,0,39.8494,-86.2583
Iowa,US,2020-03-15 18:20:19,18,0,0,42.0115,-93.2105
Nebraska,US,2020-03-15 18:20:19,17,0,0,41.1254,-98.2681
Arkansas,US,2020-03-15 18:20:19,16,0,0,34.9697,-92.3731
Alabama,US,2020-03-15 18:20:19,12,0,0,32.3182,-86.9023
Montana,US,2020-03-15 18:20:19,7,0,0,46.9219,-110.4544
Hawaii,US,2020-03-15 18:20:19,6,0,0,21.0943,-157.4983
Maine,US,2020-03-15 18:20:19,12,0,0,44.6939,-69.3819
Idaho,US,2020-03-15 18:20:19,5,0,0,44.2405,-114.4788
Missouri,US,2020-03-15 18:20:19,5,0,0,38.4561,-92.2884
Guam,US,2020-03-15 18:20:19,3,0,0,13.4443,144.7937
Channel Islands,United Kingdom,2020-03-15 18:20:19,3,0,0,49.3723,-2.3644
,Uzbekistan,2020-03-15 18:20:19,1,0,0,41.3775,64.5853
California,US,2020-03-15 18:33:03,426,6,6,36.1162,-119.6816
Jilin,China,2020-03-16 00:22:10,93,1,92,43.6661,126.1923
Macau,China,2020-03-16 00:22:10,11,0,10,22.1667,113.55
,Greece,2020-03-16 00:22:10,331,4,8,39.0742,21.8243
Grand Princess,Canada,2020-03-16 00:22:11,2,0,0,37.6489,-122.6655
,Kenya,2020-03-16 00:22:11,3,0,0,-0.0236,37.9062
,Lebanon,2020-03-16 00:22:11,99,3,1,33.8547,35.8623
,Moldova,2020-03-16 00:22:11,23,0,0,47.4116,28.3699
Curacao,Netherlands,2020-03-16 00:22:11,1,0,0,12.1696,-68.99
,Oman,2020-03-16 00:22:11,22,0,9,21.4735,55.9754
,Saint Lucia,2020-03-16 00:22:11,2,0,0,13.9094,-60.9789
Puerto Rico,US,2020-03-16 00:22:11,5,0,0,18.2208,-66.5901
Virgin Islands,US,2020-03-16 00:22:11,1,0,0,18.3358,-64.8963
,United Arab Emirates,2020-03-16 00:22:11,98,0,23,23.4241,53.8478
,Venezuela,2020-03-16 00:53:03,17,0,0,6.4238,-66.5897
,Saudi Arabia,2020-03-16 01:13:12,118,0,2,23.8859,45.0792
,Senegal,2020-03-16 01:13:13,24,0,2,14.4974,-14.4524
,Seychelles,2020-03-16 01:13:13,3,0,0,-4.6796,55.492
,Tunisia,2020-03-16 01:13:13,20,0,0,33.8869,9.5375
,Turkey,2020-03-16 01:13:13,18,0,0,38.9637,35.2433
,Rwanda,2020-03-16 01:33:03,5,0,0,-1.9403,29.8739
,San Marino,2020-03-16 01:33:03,109,7,4,43.9424,12.4578
Guangdong,China,2020-03-16 01:53:03,1361,8,1306,23.3417,113.4244
,Jamaica,2020-03-16 01:53:03,10,0,2,18.1096,-77.2975
,Luxembourg,2020-03-16 01:53:03,77,1,0,49.8153,6.1296
,Iceland,2020-03-16 02:13:15,180,0,0,64.9631,-19.0208
,Iraq,2020-03-16 02:13:15,124,10,26,33.2232,43.6793
,Georgia,2020-03-16 02:13:16,33,0,1,42.3154,43.3569
,Guam,2020-03-16 02:13:16,3,0,0,13.4443,144.7937
,Andorra,2020-03-16 02:33:08,2,0,1,42.5063,1.5218
,Brazil,2020-03-16 02:33:08,200,0,1,-14.235,-51.9253
,Cameroon,2020-03-16 02:33:08,4,0,0,3.848,11.5021
,Costa Rica,2020-03-16 02:33:08,35,0,0,9.7489,-83.7534
,Cyprus,2020-03-16 02:33:08,33,0,0,35.1264,33.4299
,Ecuador,2020-03-16 02:33:08,37,2,0,-1.8312,-78.1834
Alberta,Canada,2020-03-16 02:33:09,56,0,0,53.9333,-116.5765
Oregon,US,2020-03-16 02:33:09,39,1,0,44.572,-122.0709
Manitoba,Canada,2020-03-16 02:53:12,7,0,0,53.7609,-98.8139
New Brunswick,Canada,2020-03-16 02:53:12,6,0,0,46.5653,-66.4619
New Mexico,US,2020-03-16 02:53:12,17,0,0,34.8405,-106.2485
Hawaii,US,2020-03-16 02:53:12,7,0,0,21.0943,-157.4983
,Central African Republic,2020-03-16 03:33:03,1,0,0,6.6111,20.9394
,Republic of the Congo,2020-03-16 03:33:03,1,0,0,-1.44,15.556
,The Bahamas,2020-03-16 03:33:03,1,0,0,24.25,-76.0
,Afghanistan,2020-03-16 14:38:45,21,0,1,33.9391,67.71
,Albania,2020-03-16 14:38:45,51,1,0,41.1533,20.1683
,Algeria,2020-03-16 14:38:45,54,4,12,28.0339,1.6596
,Argentina,2020-03-16 14:38:45,56,2,1,-38.4161,-63.6167
Victoria,Australia,2020-03-16 14:38:45,71,0,8,-37.8136,144.9631
,Azerbaijan,2020-03-16 14:38:45,15,1,6,40.1431,47.5769
,Bangladesh,2020-03-16 14:38:45,8,0,2,23.685,90.3563
,Belarus,2020-03-16 14:38:45,36,0,3,53.7098,27.9534
,Belgium,2020-03-16 14:38:45,1058,5,1,50.5039,4.4699
,Bolivia,2020-03-16 14:38:45,11,0,0,-16.2902,-63.5887
,Brunei,2020-03-16 14:38:45,54,0,0,4.5353,114.7277
,Bulgaria,2020-03-16 14:38:45,52,2,0,42.7339,25.4858
,Burkina Faso,2020-03-16 14:38:45,15,0,0,12.2383,-1.5616
,Chile,2020-03-16 14:38:45,155,0,0,-35.6751,-71.543
Hubei,China,2020-03-16 14:38:45,67798,3099,55142,30.9756,112.2707
Zhejiang,China,2020-03-16 14:38:45,1231,1,1216,29.1832,120.0934
Shandong,China,2020-03-16 14:38:45,760,7,746,36.3427,118.1498
Heilongjiang,China,2020-03-16 14:38:45,482,13,455,47.862,127.7615
Beijing,China,2020-03-16 14:38:45,452,8,360,40.1824,116.4142
Shanghai,China,2020-03-16 14:38:45,355,3,325,31.202,121.4491
Guangxi,China,2020-03-16 14:38:45,252,2,248,23.8298,108.7881
Shaanxi,China,2020-03-16 14:38:45,245,2,233,35.1917,108.8701
Hainan,China,2020-03-16 14:38:45,168,6,161,19.1959,109.7453
Hong Kong,China,2020-03-16 14:38:45,155,4,84,22.3,114.2
Guizhou,China,2020-03-16 14:38:45,146,2,144,26.8154,106.8748
Liaoning,China,2020-03-16 14:38:45,125,1,115,41.2956,122.6085
Inner Mongolia,China,2020-03-16 14:38:45,75,1,73,44.0935,113.9448
Ningxia,China,2020-03-16 14:38:45,75,0,75,37.2692,106.1655
,Colombia,2020-03-16 14:38:45,54,0,0,4.5709,-74.2973
,Congo (Brazzaville),2020-03-16 14:38:45,1,0,0,-0.228,15.8277
,Croatia,2020-03-16 14:38:45,57,0,2,45.1,15.2
Faroe Islands,Denmark,2020-03-16 14:38:45,18,0,0,61.8926,-6.9118
,Estonia,2020-03-16 14:38:45,205,0,1,58.5953,25.0136
,Ethiopia,2020-03-16 14:38:45,5,0,0,9.145,40.4897
,Finland,2020-03-16 14:38:45,277,0,10,61.9241,25.7482
French Guiana,France,2020-03-16 14:38:45,5,0,0,4.0,-53.0
Guadeloupe,France,2020-03-16 14:38:45,3,0,0,16.25,-61.5833
Saint Barthelemy,France,2020-03-16 14:38:45,3,0,0,17.9,-62.8333
Mayotte,France,2020-03-16 14:38:45,1,0,0,-12.8431,45.1383
,Guadeloupe,2020-03-16 14:38:45,6,0,0,16.265,-61.551
,Guatemala,2020-03-16 14:38:45,2,1,0,15.7835,-90.2308
,Honduras,2020-03-16 14:38:45,6,0,0,15.2,-86.2419
,Hungary,2020-03-16 14:38:45,39,1,1,47.1625,19.5033
,India,2020-03-16 14:38:45,119,2,13,20.5937,78.9629
,Indonesia,2020-03-16 14:38:45,134,5,8,-0.7893,113.9213
,Iran,2020-03-16 14:38:45,14991,853,4590,32.4279,53.688
,Ireland,2020-03-16 14:38:45,169,2,0,53.1424,-7.6921
,Israel,2020-03-16 14:38:45,255,0,4,31.0461,34.8516
,Japan,2020-03-16 14:38:45,825,27,144,36.2048,138.2529
,Kazakhstan,2020-03-16 14:38:45,10,0,0,48.0196,66.9237
,"Korea, South",2020-03-16 14:38:45,8236,75,1137,35.9078,127.7669
,Kuwait,2020-03-16 14:38:45,123,0,9,29.3117,47.4818
,Latvia,2020-03-16 14:38:45,34,0,1,56.8796,24.6032
,Lithuania,2020-03-16 14:38:45,17,0,1,55.1694,23.8813
,Malaysia,2020-03-16 14:38:45,566,0,42,4.2105,101.9758
,Martinique,2020-03-16 14:38:45,15,1,0,14.6415,-61.0242
,Mayotte,2020-03-16 14:38:45,1,0,0,-12.8275,45.1662
,Mexico,2020-03-16 14:38:45,53,0,4,23.6345,-102.5528
,Monaco,2020-03-16 14:38:45,7,0,0,43.7384,7.4246
,Morocco,2020-03-16 14:38:45,29,1,1,31.7917,-7.0926
,North Macedonia,2020-03-16 14:38:45,18,0,1,41.6086,21.7453
,Pakistan,2020-03-16 14:38:45,136,0,2,30.3753,69.3451
,Panama,2020-03-16 14:38:45,55,1,0,8.538,-80.7821
,Paraguay,2020-03-16 14:38:45,8,0,0,-23.4425,-58.4438
,Peru,2020-03-16 14:38:45,86,0,0,-9.19,-75.0152
,Philippines,2020-03-16 14:38:45,142,12,2,12.8797,121.774
,Portugal,2020-03-16 14:38:45,331,0,3,39.3999,-8.2245
,Puerto Rico,2020-03-16 14:38:45,3,0,0,18.2,-66.5
,Reunion,2020-03-16 14:38:45,9,0,0,-21.1151,55.5364
,Romania,2020-03-16 14:38:45,158,0,9,45.9432,24.9668
,Russia,2020-03-16 14:38:45,90,0,8,61.524,105.3188
,Serbia,2020-03-16 14:38:45,55,0,1,44.0165,21.0059
,Singapore,2020-03-16 14:38:45,243,0,109,1.3521,103.8198
,Slovakia,2020-03-16 14:38:45,63,0,0,48.669,19.699
,Slovenia,2020-03-16 14:38:45,253,1,0,46.1512,14.9955
,South Africa,2020-03-16 14:38:45,62,0,0,-30.5595,22.9375
,Sweden,2020-03-16 14:38:45,1103,6,1,60.1282,18.6435
,Taiwan*,2020-03-16 14:38:45,67,1,20,23.7,121.0
,Tanzania,2020-03-16 14:38:45,1,0,0,-6.369,34.8888
,Thailand,2020-03-16 14:38:45,147,1,35,15.87,100.9925
,Trinidad and Tobago,2020-03-16 14:38:45,4,0,0,10.6918,-61.2225
Channel Islands,United Kingdom,2020-03-16 14:38:45,6,0,0,49.3723,-2.3644
,Uruguay,2020-03-16 14:38:45,8,0,0,-32.5228,-55.7658
,Uzbekistan,2020-03-16 14:38:45,6,0,0,41.3775,64.5853
New South Wales,Australia,2020-03-16 14:38:46,171,2,4,-33.8688,151.2093
Queensland,Australia,2020-03-16 14:38:46,68,0,8,-28.0167,153.4
South Australia,Australia,2020-03-16 14:38:46,29,0,3,-34.9285,138.6007
Western Australia,Australia,2020-03-16 14:38:46,28,1,0,-31.9505,115.8605
Tasmania,Australia,2020-03-16 14:38:46,7,0,0,-41.4545,145.9707
Australian Capital Territory,Australia,2020-03-16 14:38:46,2,0,0,-35.4735,149.0124
,Benin,2020-03-16 14:38:46,1,0,0,9.3077,2.3158
,French Guiana,2020-03-16 14:38:46,11,0,0,3.9339,-53.1258
,Liberia,2020-03-16 14:38:46,1,0,0,6.4281,-9.4295
Netherlands,Netherlands,2020-03-16 14:38:46,1413,24,2,52.1326,5.2913
,Somalia,2020-03-16 14:38:46,1,0,0,5.1521,46.1996
Michigan,US,2020-03-16 14:38:46,53,0,0,43.3266,-84.5361
Cayman Islands,United Kingdom,2020-03-16 14:53:04,1,1,0,19.3133,-81.2546
,Vietnam,2020-03-16 14:53:04,61,0,16,14.0583,108.2772
,Austria,2020-03-16 15:13:09,1018,3,6,47.5162,14.5501
,Qatar,2020-03-16 15:13:09,439,0,4,25.3548,51.1839
,Jordan,2020-03-16 15:13:35,17,0,1,30.5852,36.2384
,Malta,2020-03-16 15:33:03,30,0,2,35.9375,14.3754
,Egypt,2020-03-16 15:53:45,150,2,27,26.8206,30.8025
,Sri Lanka,2020-03-16 15:53:45,28,0,1,7.8731,80.7718
Ontario,Canada,2020-03-16 16:13:26,177,0,5,51.2538,-85.3232
,Greenland,2020-03-16 16:53:06,1,0,0,71.7069,-42.6043
Georgia,US,2020-03-16 16:53:06,121,1,0,33.0406,-83.6431
Minnesota,US,2020-03-16 16:53:06,54,0,0,45.6945,-93.9002
Diamond Princess,US,2020-03-16 16:53:06,47,0,0,35.4437,139.638
Arkansas,US,2020-03-16 17:13:23,22,0,0,34.9697,-92.3731
Grand Princess,US,2020-03-16 17:13:23,20,0,0,37.6489,-122.6655
Arizona,US,2020-03-16 17:13:23,18,0,1,33.7298,-111.4312
Nebraska,US,2020-03-16 17:13:23,18,0,0,41.1254,-98.2681
Vermont,US,2020-03-16 17:13:23,12,0,0,44.0459,-72.7107
Kansas,US,2020-03-16 17:13:23,11,1,0,38.5266,-96.7265
Missouri,US,2020-03-16 17:13:23,6,0,0,38.4561,-92.2884
,Italy,2020-03-16 17:33:03,27980,2158,2749,41.8719,12.5674
Nova Scotia,Canada,2020-03-16 17:53:03,5,0,0,44.682,-63.7443
Rhode Island,US,2020-03-16 18:14:12,21,0,0,41.6809,-71.5118
Maine,US,2020-03-16 18:14:12,17,0,0,44.6939,-69.3819
Oklahoma,US,2020-03-16 18:14:12,10,0,0,35.5653,-96.9289
Denmark,Denmark,2020-03-16 18:33:03,914,3,1,56.2639,9.5018
Kentucky,US,2020-03-16 18:33:03,21,1,1,37.6681,-84.6701
British Columbia,Canada,2020-03-16 19:13:13,103,4,4,53.7267,-127.6476
United Kingdom,United Kingdom,2020-03-16 19:13:13,1543,55,20,55.3781,-3.436
France,France,2020-03-16 20:13:11,6633,148,12,46.2276,2.2137
,Germany,2020-03-16 20:13:11,7272,17,67,51.1657,10.4515
,Spain,2020-03-16 20:13:11,9942,342,530,40.4637,-3.7492
Quebec,Canada,2020-03-16 20:13:20,50,0,0,52.9399,-73.5491
Saskatchewan,Canada,2020-03-16 20:13:20,7,0,0,52.9399,-106.4509
Pennsylvania,US,2020-03-16 20:13:20,77,0,0,40.5908,-77.2098
Wisconsin,US,2020-03-16 20:13:20,47,0,1,44.2685,-89.6165
Nevada,US,2020-03-16 20:13:20,45,1,0,38.3135,-117.0554
Maryland,US,2020-03-16 20:13:20,41,0,3,39.0639,-76.8021
Connecticut,US,2020-03-16 20:13:20,30,0,0,41.5978,-72.7554
South Dakota,US,2020-03-16 20:13:20,10,1,0,44.2998,-99.4388
Delaware,US,2020-03-16 20:13:20,8,0,0,39.3185,-75.5071
Ohio,US,2020-03-16 20:13:21,50,0,0,40.3888,-82.7649
,Bahrain,2020-03-16 20:33:03,214,1,77,26.0667,50.5577
,Norway,2020-03-16 21:13:12,1333,3,1,60.472,8.4689
,Armenia,2020-03-16 21:13:17,52,0,0,40.0691,45.0382
,Bosnia and Herzegovina,2020-03-16 21:13:17,25,0,0,43.9159,17.6791
,Poland,2020-03-16 21:13:17,177,4,13,51.9194,19.1451
,Ukraine,2020-03-16 21:13:17,7,1,0,48.3794,31.1656
New York,US,2020-03-16 21:53:03,967,10,0,42.1657,-74.9481
Massachusetts,US,2020-03-16 21:53:03,197,0,1,42.2302,-71.5301
New Jersey,US,2020-03-16 22:13:21,178,2,1,40.2989,-74.521
Florida,US,2020-03-16 22:13:21,155,5,0,27.7663,-81.6868
Louisiana,US,2020-03-16 22:13:21,136,3,0,31.1695,-91.8678
Illinois,US,2020-03-16 22:13:21,105,0,2,40.3495,-88.9861
Tennessee,US,2020-03-16 22:13:21,52,0,0,35.7478,-86.6923
Virginia,US,2020-03-16 22:13:21,49,1,0,37.7693,-78.17
Utah,US,2020-03-16 22:33:03,39,0,0,40.15,-111.8624
South Carolina,US,2020-03-16 22:33:03,33,1,0,33.8569,-80.945
Alabama,US,2020-03-16 22:33:03,29,0,0,32.3182,-86.9023
Indiana,US,2020-03-16 22:33:03,25,1,0,39.8494,-86.2583
New Hampshire,US,2020-03-16 22:33:03,17,0,0,43.4525,-71.5639
Mississippi,US,2020-03-16 22:33:03,13,0,0,32.7416,-89.6787
Yunnan,China,2020-03-16 23:53:02,176,2,172,24.974,101.487
Yunnan,China,2020-03-16 23:53:02,176,2,172,24.974,101.48700000000001
,Czechia,2020-03-16 23:53:02,298,0,3,49.8175,15.473
Washington,US,2020-03-16 23:53:03,904,48,1,47.4009,-121.4905
California,US,2020-03-16 23:53:03,557,7,6,36.1162,-119.6816
Colorado,US,2020-03-16 23:53:03,160,1,0,39.0598,-105.3111
Texas,US,2020-03-16 23:53:03,85,0,0,31.0545,-97.5635
North Carolina,US,2020-03-16 23:53:03,38,0,0,35.6301,-79.8064
Iowa,US,2020-03-16 23:53:03,23,0,0,42.0115,-93.2105
District of Columbia,US,2020-03-16 23:53:03,22,0,0,38.8974,-77.0268
Shandong,China,2020-03-17 00:33:02,761,7,746,36.3427,118.1498
Guangxi,China,2020-03-17 00:33:02,253,2,248,23.8298,108.7881
Heilongjiang,China,2020-03-17 01:33:02,482,13,456,47.862,127.7615
,Tanzania,2020-03-17 01:33:03,1,0,0,-6.369,34.8888
Guangdong,China,2020-03-17 01:53:03,1364,8,1307,23.3417,113.4244
Shanghai,China,2020-03-17 02:13:20,358,3,325,31.202,121.4491
Zhejiang,China,2020-03-17 02:13:21,1232,1,1216,29.1832,120.0934
,Slovakia,2020-03-17 02:13:34,72,0,0,48.669,19.699
,Uruguay,2020-03-17 02:13:54,29,0,0,-32.5228,-55.7658
,Rwanda,2020-03-17 02:33:10,7,0,0,-1.9403,29.8739
,Ireland,2020-03-17 02:53:03,223,2,5,53.1424,-7.6921
Gibraltar,United Kingdom,2020-03-17 02:53:03,3,0,1,36.1408,-5.3536
,Algeria,2020-03-17 03:13:15,60,4,12,28.0339,1.6596
,Bahrain,2020-03-17 03:13:15,228,1,81,26.0667,50.5577
,Costa Rica,2020-03-17 03:13:15,41,0,0,9.7489,-83.7534
,Cyprus,2020-03-17 03:13:15,46,0,0,35.1264,33.4299
,Ecuador,2020-03-17 03:13:15,58,2,0,-1.8312,-78.1834
Alberta,Canada,2020-03-17 03:13:18,74,0,0,53.9333,-116.5765
Grand Princess,Canada,2020-03-17 03:13:18,8,0,0,37.6489,-122.6655
Macau,China,2020-03-17 04:32:18,12,0,10,22.1667,113.55
,Saint Lucia,2020-03-17 04:32:19,2,0,0,13.9094,-60.9789
,Reunion,2020-03-17 07:15:25,9,0,0,-21.1151,55.5364
Guizhou,China,2020-03-17 07:33:03,147,2,144,26.8154,106.8748
French Guiana,France,2020-03-17 07:33:03,7,0,0,4.0,-53.0
Guadeloupe,France,2020-03-17 07:33:03,6,0,0,16.25,-61.5833
,Taiwan*,2020-03-17 08:13:11,77,1,22,23.7,121.0
,Dominican Republic,2020-03-17 08:13:22,21,1,0,18.7357,-70.1627
Sichuan,China,2020-03-17 08:33:02,540,3,520,30.6171,102.7103
Hong Kong,China,2020-03-17 10:13:11,162,4,88,22.3,114.2
Faroe Islands,Denmark,2020-03-17 10:13:13,47,0,0,61.8926,-6.9118
,Estonia,2020-03-17 10:33:03,225,0,1,58.5953,25.0136
,Indonesia,2020-03-17 10:33:03,172,5,8,-0.7893,113.9213
,"Korea, South",2020-03-17 10:33:03,8320,81,1407,35.9078,127.7669
,Philippines,2020-03-17 10:33:03,187,12,5,12.8797,121.774
,Romania,2020-03-17 10:33:03,184,0,16,45.9432,24.9668
,Thailand,2020-03-17 10:33:03,177,1,41,15.87,100.9925
,Bulgaria,2020-03-17 10:53:03,67,2,0,42.7339,25.4858
Beijing,China,2020-03-17 10:53:03,456,8,369,40.1824,116.4142
Shaanxi,China,2020-03-17 10:53:03,246,3,236,35.1917,108.8701
,Croatia,2020-03-17 10:53:03,65,0,4,45.1,15.2
,Guadeloupe,2020-03-17 10:53:03,18,0,0,16.265,-61.551
,Guyana,2020-03-17 10:53:03,7,1,0,4.8604,-58.9302
,Kuwait,2020-03-17 10:53:03,130,0,9,29.3117,47.4818
,Lebanon,2020-03-17 10:53:03,120,3,3,33.8547,35.8623
,Martinique,2020-03-17 10:53:03,16,1,0,14.6415,-61.0242
,Mexico,2020-03-17 10:53:03,82,0,4,23.6345,-102.5528
,Panama,2020-03-17 10:53:03,69,1,0,8.538,-80.7821
,Serbia,2020-03-17 11:13:18,65,0,1,44.0165,21.0059
Reunion,France,2020-03-17 11:13:29,9,0,0,-21.1351,55.2471
,Georgia,2020-03-17 11:13:29,34,0,1,42.3154,43.3569
,Hungary,2020-03-17 11:13:29,50,1,2,47.1625,19.5033
,Jordan,2020-03-17 11:13:29,34,0,1,30.5852,36.2384
,Latvia,2020-03-17 11:13:29,49,0,1,56.8796,24.6032
,Venezuela,2020-03-17 11:33:05,33,0,0,6.4238,-66.5897
,Afghanistan,2020-03-17 11:53:10,22,0,1,33.9391,67.71
,Azerbaijan,2020-03-17 11:53:10,28,1,6,40.1431,47.5769
Hubei,China,2020-03-17 11:53:10,67799,3111,56003,30.9756,112.2707
,New Zealand,2020-03-17 11:53:10,12,0,0,-40.9006,174.886
,North Macedonia,2020-03-17 11:53:10,26,0,1,41.6086,21.7453
,Oman,2020-03-17 11:53:10,24,0,9,21.4735,55.9754
,Tunisia,2020-03-17 11:53:10,24,0,0,33.8869,9.5375
Liaoning,China,2020-03-17 12:13:13,125,1,120,41.2956,122.6085
,Bangladesh,2020-03-17 12:13:16,10,0,3,23.685,90.3563
,Guatemala,2020-03-17 12:13:16,6,1,0,15.7835,-90.2308
,Honduras,2020-03-17 12:13:16,8,0,0,15.2,-86.2419
,Jamaica,2020-03-17 12:13:16,12,0,2,18.1096,-77.2975
,Liberia,2020-03-17 12:13:16,1,0,0,6.4281,-9.4295
,Liechtenstein,2020-03-17 12:13:16,7,0,0,47.166,9.5554
,Paraguay,2020-03-17 12:13:16,9,0,0,-23.4425,-58.4438
,Uzbekistan,2020-03-17 12:13:16,10,0,0,41.3775,64.5853
,Congo (Kinshasa),2020-03-17 12:33:06,3,0,0,-4.0383,21.7587
,Finland,2020-03-17 12:33:06,321,0,10,61.9241,25.7482
,Nigeria,2020-03-17 12:33:06,3,0,0,9.082,8.6753
,Senegal,2020-03-17 12:33:06,26,0,2,14.4974,-14.4524
,Seychelles,2020-03-17 12:33:06,4,0,0,-4.6796,55.492
,Aruba,2020-03-17 12:33:07,3,0,0,12.5211,-69.9683
New South Wales,Australia,2020-03-17 12:33:07,210,4,4,-33.8688,151.2093
Queensland,Australia,2020-03-17 12:33:07,78,0,8,-28.0167,153.4
Curacao,Netherlands,2020-03-17 12:33:07,3,0,0,12.1696,-68.99
Victoria,Australia,2020-03-17 12:53:09,94,0,8,-37.8136,144.9631
Western Australia,Australia,2020-03-17 12:53:09,31,1,0,-31.9505,115.8605
,Cote d'Ivoire,2020-03-17 14:33:05,5,0,1,7.54,-5.5471
,Iran,2020-03-17 15:13:09,16169,988,5389,32.4279,53.688
United Kingdom,United Kingdom,2020-03-17 15:13:09,1950,55,52,55.3781,-3.436
Netherlands,Netherlands,2020-03-17 15:13:11,1705,43,2,52.1326,5.2913
,Austria,2020-03-17 15:33:06,1332,3,1,47.5162,14.5501
,Belgium,2020-03-17 15:33:06,1243,10,1,50.5039,4.4699
,Brazil,2020-03-17 15:33:06,321,1,2,-14.235,-51.9253
,Chile,2020-03-17 15:33:06,201,0,0,-35.6751,-71.543
,Czechia,2020-03-17 15:33:06,396,0,3,49.8175,15.473
,Iceland,2020-03-17 15:33:06,220,1,0,64.9631,-19.0208
,India,2020-03-17 15:33:06,142,3,14,20.5937,78.9629
,Iraq,2020-03-17 15:33:06,154,11,32,33.2232,43.6793
,Luxembourg,2020-03-17 15:33:06,140,1,0,49.8153,6.1296
,Malaysia,2020-03-17 15:33:06,673,2,49,4.2105,101.9758
,Pakistan,2020-03-17 15:33:06,236,0,2,30.3753,69.3451
,Portugal,2020-03-17 15:33:06,448,1,3,39.3999,-8.2245
,Singapore,2020-03-17 15:33:06,266,0,114,1.3521,103.8198
,Sweden,2020-03-17 15:33:06,1190,7,1,60.1282,18.6435
,Albania,2020-03-17 15:53:12,55,1,0,41.1533,20.1683
,Argentina,2020-03-17 15:53:12,68,2,3,-38.4161,-63.6167
,Bosnia and Herzegovina,2020-03-17 15:53:12,26,0,2,43.9159,17.6791
,Brunei,2020-03-17 15:53:12,56,0,0,4.5353,114.7277
,Colombia,2020-03-17 15:53:12,65,0,1,4.5709,-74.2973
,Kazakhstan,2020-03-17 15:53:12,33,0,0,48.0196,66.9237
,Malta,2020-03-17 15:53:12,38,0,2,35.9375,14.3754
,Moldova,2020-03-17 15:53:12,30,0,1,47.4116,28.3699
,Morocco,2020-03-17 15:53:12,38,2,1,31.7917,-7.0926
,Peru,2020-03-17 15:53:12,117,0,1,-9.19,-75.0152
,Russia,2020-03-17 15:53:12,114,0,8,61.524,105.3188
,Sri Lanka,2020-03-17 15:53:12,44,0,1,7.8731,80.7718
,Vietnam,2020-03-17 15:53:12,66,0,16,14.0583,108.2772
